buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,0,174.0,1,1,0.0,2,852,574.3568228163248,605,2013-06-01 21:30:17+02:00
clean,clean,clean,clean,1,2,2,0.9182958340544896,1,35,106.0,0,1,18.0,2,853,575.3501313342778,606,2013-06-01 21:38:43+02:00
clean,clean,clean,buggy,1,1,2,0.4782501641071145,50,18,367.5,0,2,0.0,2,854,576.2279403655051,607,2013-06-02 00:12:23+02:00
buggy,buggy,buggy,clean,1,1,1,0.0,34,25,615.0,0,2,0.0,1,855,577.2084172286446,608,2013-06-02 00:36:53+02:00
clean,clean,clean,clean,2,2,3,0.7762259824102614,16,113,353.3333333333333,0,2,0.0,3,856,577.8338561544026,624,2013-06-02 08:26:09+02:00
clean,clean,clean,clean,1,1,1,0.0,32,13,1263.0,0,2,6.0,1,857,578.8213570586884,610,2013-06-02 08:41:47+02:00
clean,clean,clean,clean,1,1,1,0.0,7,3,1409.0,1,3,6.0,1,858,579.815226418975,611,2013-06-02 08:49:26+02:00
clean,clean,clean,clean,1,1,1,0.0,32,15,2648.0,0,3,7.0,1,859,580.3347651668714,612,2013-06-02 18:48:05+02:00
buggy,buggy,buggy,clean,2,3,4,1.6784151950813615,156,55,112.25,0,2,0.0,1,860,581.1779818155484,700,2013-06-02 22:03:12+02:00
clean,clean,clean,clean,1,1,1,0.0,42,37,51.0,0,2,0.0,0,861,582.1672996048422,226,2013-06-02 22:16:28+02:00
clean,clean,clean,clean,1,1,1,0.0,40,18,32.0,1,1,0.0,0,862,583.1620805466708,227,2013-06-02 22:22:56+02:00
clean,clean,clean,clean,1,1,1,0.0,13,0,274.0,0,1,10.0,1,863,584.1097454736499,614,2013-06-02 23:27:38+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,287.0,1,1,0.0,1,864,585.0874652714325,615,2013-06-02 23:55:07+02:00
clean,clean,clean,clean,1,1,1,0.0,3,2,355.0,0,1,0.0,1,865,585.6335443854084,616,2013-06-03 09:14:13+02:00
clean,clean,clean,clean,0,0,1,0.0,15,2,0.0,1,0,0.0,0,866,586.6215377428375,0,2013-06-03 09:28:59+02:00
clean,clean,clean,clean,2,3,4,1.566192018046587,16,31,552.5,0,7,3.6666666666666665,3,867,587.607452606354,706,2013-06-03 09:46:16+02:00
buggy,clean,clean,clean,2,3,4,0.8162172503296992,47,43,585.75,0,7,0.0,2,868,588.5789056471608,707,2013-06-03 10:21:13+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,99.0,0,1,10.0,1,869,589.5762313886845,619,2013-06-03 10:24:29+02:00
buggy,buggy,buggy,clean,1,1,1,0.0,5,0,25.0,0,2,0.0,0,870,590.5621183032367,230,2013-06-03 10:41:41+02:00
clean,clean,clean,clean,2,2,3,1.3221793455166666,7,4,150.0,1,2,0.0,1,871,591.3684400191046,710,2013-06-03 14:37:16+02:00
clean,clean,clean,clean,1,1,1,0.0,6,1,328.0,1,1,0.0,1,872,592.3626052753707,621,2013-06-03 14:44:21+02:00
clean,clean,clean,clean,1,1,1,0.0,10,0,635.0,0,2,1.0,1,873,593.2862594564658,622,2013-06-03 16:16:50+02:00
clean,clean,clean,clean,0,0,12,0.0,205,260,0.0,1,0,0.0,0,874,594.0425339892754,0,2013-06-03 21:11:34+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,645.0,0,2,1.0,1,875,593.7952737991571,623,2013-06-04 22:20:26+02:00
buggy,buggy,buggy,buggy,1,2,3,0.7451535313046711,129,57,710.6666666666666,0,3,4.666666666666667,3,876,594.7621813199337,624,2013-06-04 23:00:28+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,22,9,1467.0,0,3,0.0,1,877,595.3270324023574,625,2013-06-05 07:46:07+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,1480.0,1,3,0.0,1,878,596.2793639805984,626,2013-06-05 08:43:37+02:00
clean,clean,clean,clean,1,2,3,1.272905595320056,13,2,276.6666666666667,0,2,13.333333333333334,3,879,597.2621105731928,627,2013-06-05 09:04:23+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,228.0,1,1,11.0,1,880,597.6348754393349,628,2013-06-05 21:38:29+02:00
clean,clean,clean,clean,1,1,2,0.8418521897563208,16,21,263.0,0,1,2.0,2,881,598.6229120313462,629,2013-06-05 21:52:51+02:00
clean,clean,clean,clean,1,1,1,0.0,62,35,2665.0,0,3,3.0,1,882,599.5864004541878,630,2013-06-05 22:36:36+02:00
clean,clean,clean,clean,1,1,1,0.0,7,2,82.0,0,2,0.0,0,883,600.5550930087342,232,2013-06-05 23:14:02+02:00
clean,clean,clean,clean,1,1,1,0.0,4,1,2692.0,0,3,0.0,1,884,600.4362588972255,631,2013-06-06 21:31:29+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,95.0,0,2,0.0,0,885,601.4333720089468,79,2013-06-06 21:34:56+02:00
clean,clean,clean,clean,1,1,1,0.0,4,1,92.0,0,1,5.0,1,886,601.9643266527405,632,2013-06-07 06:54:40+02:00
clean,clean,clean,clean,1,1,1,0.0,16,9,2695.0,0,3,1.0,1,887,601.6443319051845,633,2013-06-08 09:11:18+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,95.0,0,2,0.0,0,888,602.6440249433878,80,2013-06-08 09:11:40+02:00
clean,clean,clean,clean,0,0,32,0.0,892,667,0.0,1,0,0.0,0,889,603.4037613392461,0,2013-06-08 13:58:08+02:00
clean,clean,clean,clean,0,0,96,0.0,1787,1446,0.0,1,0,0.0,0,890,604.397781551531,0,2013-06-08 14:05:15+02:00
buggy,buggy,buggy,buggy,3,7,11,2.581002803610545,203,77,503.1818181818182,0,4,15.77777777777778,8,891,604.9234336535753,729,2013-06-08 23:28:59+02:00
clean,clean,clean,clean,1,1,1,0.0,13,2,1527.0,1,3,4.0,1,892,600.6786794215526,635,2013-06-13 08:11:14+02:00
clean,clean,clean,clean,1,1,1,0.0,10,0,112.0,0,1,5.0,1,893,599.8138781760638,636,2013-06-14 21:48:02+02:00
clean,clean,clean,clean,1,2,2,0.3767150026960246,64,32,1144.5,0,4,13.0,2,894,599.007951608554,637,2013-06-16 10:22:49+02:00
buggy,buggy,buggy,buggy,1,4,9,2.7126814432552666,178,38,595.3333333333334,0,4,15.11111111111111,7,895,598.8719414925089,638,2013-06-17 09:27:28+02:00
clean,clean,clean,clean,2,3,3,1.2189859772419214,56,5,1044.0,0,7,0.0,2,896,599.8562259636592,730,2013-06-17 09:46:37+02:00
clean,clean,clean,clean,2,3,3,1.194173734256912,36,0,1061.0,0,7,0.0,2,897,600.8290836526843,731,2013-06-17 10:19:37+02:00
clean,clean,clean,clean,2,3,5,1.50528384986905,33,57,1017.0,0,7,0.0,3,898,601.7527722354729,732,2013-06-17 11:52:12+02:00
clean,clean,clean,clean,2,6,11,2.121624577337364,193,80,589.0909090909091,0,4,3.0,9,899,602.7168006214592,647,2013-06-17 12:35:45+02:00
clean,clean,clean,clean,2,2,2,0.266764987803026,13,9,234.5,0,7,2.0,1,900,603.7129926095234,734,2013-06-17 12:40:21+02:00
buggy,buggy,buggy,buggy,2,7,11,2.5257724730010707,200,37,484.1818181818182,0,7,9.333333333333334,7,901,604.6572958308839,735,2013-06-17 13:47:29+02:00
clean,clean,clean,clean,1,2,3,0.9737837298712214,47,1,992.6666666666666,0,3,0.0,3,902,605.6290967023945,645,2013-06-17 14:21:24+02:00
clean,clean,clean,clean,2,2,2,0.6462516222741292,13,90,809.5,0,3,20.0,2,903,603.3681604210346,661,2013-06-20 07:57:19+02:00
clean,clean,clean,clean,1,1,1,0.0,3,3,2849.0,0,3,2.0,1,904,604.3641559936024,647,2013-06-20 08:02:10+02:00
clean,clean,clean,clean,1,1,1,0.0,14,1,94.0,0,1,27.0,1,905,605.3619905744082,648,2013-06-20 08:04:47+02:00
buggy,buggy,buggy,buggy,1,4,5,1.1837007549703535,91,66,1020.4,0,4,6.8,5,906,604.553399176196,649,2013-06-21 20:32:13+02:00
buggy,buggy,buggy,buggy,1,2,7,2.034584065915104,284,20,302.7142857142857,0,3,13.428571428571429,5,907,601.3788264186611,650,2013-06-25 09:23:05+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,52.0,0,1,4.0,1,908,597.6230881722286,651,2013-06-29 11:21:25+02:00
clean,clean,clean,clean,1,1,1,0.0,12,2,394.0,0,1,5.0,1,909,597.5588322754327,652,2013-06-30 09:27:25+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,404.0,1,1,1.0,1,910,596.3556945367933,653,2013-07-02 07:21:53+02:00
clean,clean,clean,clean,0,0,110,0.0,3155,1710,0.0,0,0,0.0,0,911,596.6765677927325,0,2013-07-02 21:33:18+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,304.0,0,2,0.0,0,912,597.1825619619012,66,2013-07-03 07:52:27+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,1,1,51.0,1,1,68.0,1,913,595.3764081781238,654,2013-07-05 18:41:49+02:00
clean,clean,clean,clean,0,0,1,0.0,1,1,0.0,1,0,0.0,0,914,596.3761438383417,0,2013-07-05 18:42:09+02:00
clean,clean,clean,clean,1,1,1,0.0,8,2,62.0,0,1,18.0,1,915,596.6881491350337,655,2013-07-06 09:08:42+02:00
clean,clean,clean,clean,2,6,8,2.7355965370738926,57,15,820.375,0,7,13.0,5,916,597.446597523701,747,2013-07-06 14:12:43+02:00
clean,clean,clean,clean,0,0,11,0.0,67,19,0.0,0,0,0.0,0,917,597.5384226969676,0,2013-07-07 09:15:21+02:00
clean,clean,clean,clean,2,3,5,0.6822669913005267,25,23,122.6,0,7,0.0,0,918,598.505586730082,302,2013-07-07 09:56:38+02:00
clean,clean,clean,clean,1,1,2,0.8112781244591328,2,2,72.0,0,1,0.0,0,919,597.9906978911873,241,2013-07-08 17:41:56+02:00
clean,clean,clean,buggy,3,6,9,2.0233863005584936,835,44,246.26666666666668,0,7,13.0,2,920,596.0307401706901,802,2013-07-11 08:05:31+02:00
buggy,buggy,buggy,buggy,1,2,4,1.903701696057348,21,19,474.75,0,3,26.25,4,921,595.8891890378284,658,2013-07-12 08:16:22+02:00
clean,clean,clean,clean,0,0,4,0.0,21,19,0.0,0,0,0.0,0,922,596.8884806333614,0,2013-07-12 08:17:16+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,109.0,0,3,0.0,0,0,0.0,8,2013-07-12 08:18:39-07:00
clean,clean,clean,clean,0,0,1,0.0,1,0,0.0,0,0,0.0,0,923,597.4439713542156,0,2013-07-12 08:41:05-07:00
buggy,buggy,buggy,buggy,2,2,10,2.6152464498190726,332,200,337.3,0,4,25.5,5,924,596.4885393349554,752,2013-07-14 11:05:59+02:00
clean,clean,clean,clean,3,5,9,2.710309517990986,41,39,671.5555555555555,0,4,14.666666666666666,6,925,597.4695165472748,803,2013-07-14 11:30:11+02:00
clean,clean,clean,clean,2,5,5,2.095004155826146,43,2,966.8,0,7,2.333333333333333,3,926,598.4256972796367,754,2013-07-14 12:25:48+02:00
clean,clean,clean,clean,0,0,5,0.0,43,2,0.0,0,0,0.0,0,927,599.4242757848245,0,2013-07-14 12:27:36+02:00
clean,clean,clean,clean,1,1,1,0.0,3,3,29.0,0,1,0.0,0,928,600.1740502466072,246,2013-07-14 17:43:50+02:00
clean,clean,clean,clean,1,1,2,0.863120568566631,4,3,1484.5,1,4,0.0,2,929,601.1732177866089,662,2013-07-14 17:44:53+02:00
clean,clean,clean,clean,0,0,1,0.0,1,0,0.0,0,0,0.0,0,930,602.1707011830017,0,2013-07-14 17:48:03+02:00
buggy,buggy,buggy,clean,1,1,1,0.0,40,22,30.0,1,2,0.0,0,931,602.4475680712367,247,2013-07-15 08:56:58+02:00
clean,clean,clean,clean,1,1,1,0.0,3,1,1555.0,1,3,5.0,1,932,600.8230257678831,663,2013-07-17 16:07:27+02:00
clean,clean,clean,clean,1,1,1,0.0,8,4,652.0,0,2,8.0,1,933,595.4092991737365,664,2013-07-23 08:48:32+02:00
clean,clean,clean,clean,1,1,1,0.0,12,7,2702.0,0,3,8.0,1,934,596.405501225557,665,2013-07-23 08:53:26+02:00
clean,clean,clean,clean,1,1,1,0.0,7,1,1480.0,0,3,5.0,1,935,597.3586009196113,666,2013-07-23 09:53:48+02:00
clean,clean,clean,clean,0,0,2,0.0,15,5,0.0,1,0,0.0,0,936,598.3543567010033,0,2013-07-23 09:59:15+02:00
clean,clean,clean,clean,1,1,1,0.0,3,1,452.0,1,1,31.0,1,937,599.3516504522942,667,2013-07-23 10:02:43+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,181.0,0,1,9.0,1,938,600.1738725871816,668,2013-07-23 13:49:58+02:00
clean,clean,clean,clean,1,1,1,0.0,0,2,1563.0,0,3,0.0,1,939,600.8691301790175,669,2013-07-23 20:18:54+02:00
clean,clean,clean,clean,1,2,3,1.3612504026603247,38,1,378.3333333333333,0,4,8.0,3,940,599.059648611534,670,2013-07-26 08:15:40+02:00
clean,clean,clean,clean,1,1,1,0.0,12,8,147.0,1,1,15.0,1,941,598.8982899456272,671,2013-07-27 09:09:19+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,285.0,1,1,12.0,1,942,599.8668284044036,672,2013-07-27 09:49:46+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,3,199.5,0,3,0.0,0,943,600.8649702504499,112,2013-07-27 09:52:09+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,304.0,0,2,0.0,0,944,600.6463991865124,69,2013-07-28 11:54:42+02:00
clean,clean,clean,clean,1,2,2,0.9182958340544896,8,1,803.5,0,2,33.0,2,945,601.303643961797,673,2013-07-28 19:14:21+02:00
clean,clean,clean,clean,1,3,4,0.8246254080981176,228,58,234.0,0,1,16.75,4,946,601.2452500523435,674,2013-07-29 17:52:00+02:00
clean,clean,clean,clean,1,1,1,0.0,2,0,475.0,1,1,0.0,1,947,602.171105666517,675,2013-07-29 19:27:04+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,1561.0,0,3,6.0,1,948,602.5770226545388,676,2013-07-30 08:07:50+02:00
clean,clean,clean,clean,1,1,1,0.0,35,0,340.0,0,7,0.0,0,949,602.4754881601917,248,2013-07-31 07:39:13+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1282.0,0,2,2.0,1,950,603.4751497918523,677,2013-07-31 07:39:39+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1282.0,0,2,0.0,1,951,604.474262674153,678,2013-07-31 07:40:47+02:00
clean,clean,clean,clean,1,1,1,0.0,3,0,112.0,0,1,59.0,1,952,605.4681686068162,679,2013-07-31 07:48:33+02:00
clean,clean,clean,clean,1,1,1,0.0,38,15,1562.0,1,3,6.0,1,953,600.5039526737642,680,2013-08-05 15:31:40+02:00
clean,clean,clean,clean,1,2,2,0.9182958340544896,6,6,883.5,0,3,24.5,2,954,601.4526669313424,681,2013-08-05 16:38:06+02:00
clean,clean,clean,clean,0,0,3,0.0,8,3,0.0,1,0,0.0,0,955,602.4484238468158,0,2013-08-05 16:43:35+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,95.0,0,2,0.0,0,956,603.4418691596817,84,2013-08-05 16:52:02+02:00
clean,clean,clean,clean,2,4,4,0.6467353715278754,66,41,90.7,0,7,64.0,2,957,603.7313628858645,778,2013-08-06 08:06:54+02:00
clean,clean,clean,clean,1,1,1,0.0,183,127,2852.0,0,3,14.0,1,958,603.589765432348,683,2013-08-07 08:38:03+02:00
clean,clean,clean,clean,2,4,4,1.89682043644058,18,1,443.0,0,7,12.0,2,959,603.4927064590415,780,2013-08-08 08:13:55+02:00
clean,clean,clean,clean,0,0,4,0.0,18,1,0.0,1,0,0.0,0,960,604.4923059199733,0,2013-08-08 08:14:26+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,95.0,0,2,0.0,0,961,602.1019756853267,85,2013-08-11 09:23:11+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,2852.0,0,3,4.0,1,962,603.0812174485479,685,2013-08-11 09:50:09+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,41,21,2853.0,0,3,0.0,1,963,604.0537995379907,686,2013-08-11 10:25:41+02:00
clean,clean,clean,clean,0,0,1,0.0,183,127,0.0,1,0,0.0,0,964,605.050525173961,0,2013-08-11 10:29:55+02:00
clean,clean,clean,clean,2,2,7,1.6668473866043254,129,16,63.42857142857143,0,3,7.0,2,965,604.8809372580309,783,2013-08-12 11:41:27+02:00
clean,clean,clean,clean,1,3,3,1.27723824806426,27,20,1504.6666666666667,0,4,2.333333333333333,2,966,605.8782021613675,688,2013-08-12 11:44:59+02:00
clean,clean,clean,buggy,2,4,7,2.3697877113833736,134,73,713.1428571428571,0,4,0.0,5,967,606.8423669429122,785,2013-08-12 12:31:10+02:00
clean,clean,clean,buggy,2,2,7,2.341159062332071,100,22,268.0,0,4,0.0,4,968,607.7273682891905,786,2013-08-12 14:59:03+02:00
clean,clean,clean,clean,1,1,3,1.584962500721156,6,3,33.333333333333336,0,2,0.0,0,969,608.7266408718493,254,2013-08-12 14:59:59+02:00
clean,clean,clean,clean,1,1,1,0.0,4,2,2707.0,1,3,1.0,1,970,607.8332790975824,691,2013-08-14 07:31:27+02:00
clean,clean,clean,clean,1,1,1,0.0,1,2,66.0,0,1,0.0,0,971,608.7688147218262,255,2013-08-14 08:54:19+02:00
clean,clean,clean,clean,1,1,1,0.0,1,0,1282.0,0,2,19.0,1,972,603.1749953236986,692,2013-08-20 07:29:17+02:00
clean,clean,clean,clean,0,0,3,0.0,5,2,0.0,1,0,0.0,0,973,604.1739642144732,0,2013-08-20 07:30:38+02:00
clean,clean,clean,clean,1,1,1,0.0,12,9,48.0,1,2,0.0,0,974,605.1617773101426,256,2013-08-20 07:46:33+02:00
clean,clean,clean,clean,1,1,2,0.1593500626856344,27,16,177.5,0,3,7.0,2,975,606.1282882751541,693,2013-08-20 08:30:11+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,95.0,0,2,0.0,0,976,607.125197998119,86,2013-08-20 08:34:12+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,656.0,0,2,29.0,1,977,605.9373101638413,694,2013-08-22 08:01:53+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,318.0,1,2,0.0,0,0,0.0,70,2013-08-22 07:32:54-06:00
buggy,buggy,buggy,buggy,2,4,4,1.7812446598107456,18,5,466.5,0,7,52.0,2,1,0.9997115241352856,794,2013-08-22 10:04:34-06:00
clean,clean,clean,clean,1,2,2,0.8453509366224365,7,4,243.5,0,6,0.0,0,2,1.9976980897716627,258,2013-08-22 18:54:23-06:00
buggy,buggy,buggy,buggy,1,2,3,0.5907239186406502,28,10,301.6666666666667,0,2,53.333333333333336,3,978,605.8579814109643,696,2013-08-23 07:31:17+02:00
clean,clean,clean,clean,0,0,3,0.0,29,11,0.0,1,0,0.0,0,979,606.8575855109888,0,2013-08-23 07:31:48+02:00
clean,clean,clean,clean,0,0,5,0.0,19,6,0.0,1,0,0.0,0,980,607.8456280699424,0,2013-08-22 22:47:22-07:00
clean,clean,clean,clean,0,0,5,0.0,19,6,0.0,0,0,0.0,0,981,608.8449350433854,0,2013-08-23 07:48:16+02:00
clean,clean,clean,clean,0,0,2,0.0,6,3,0.0,0,0,0.0,0,982,609.8413069899506,0,2013-08-22 22:52:58-07:00
clean,clean,clean,clean,0,0,2,0.0,6,3,0.0,0,0,0.0,0,983,610.8408813870925,0,2013-08-23 07:53:31+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,95.0,0,2,0.0,0,984,611.8240098562242,87,2013-08-23 08:15:16+02:00
clean,clean,clean,clean,1,1,1,0.0,10,4,216.0,1,1,0.0,1,985,612.803391704878,697,2013-08-23 08:41:47+02:00
clean,clean,clean,clean,0,0,1,0.0,10,4,0.0,1,0,0.0,0,986,613.8031318952983,0,2013-08-23 08:42:07+02:00
buggy,buggy,buggy,clean,1,1,1,0.0,2,0,437.0,0,5,0.0,0,987,610.3982467328334,259,2013-08-27 07:23:13+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,439.0,1,5,0.0,0,988,611.3840288062514,260,2013-08-27 07:41:39+02:00
clean,clean,clean,clean,1,1,1,0.0,2,2,1486.0,1,3,15.0,1,989,611.2266839374397,698,2013-08-28 08:41:30+02:00
clean,clean,clean,clean,0,0,1,0.0,2,2,0.0,1,0,0.0,0,990,612.2175746334123,0,2013-08-28 08:53:18+02:00
buggy,buggy,buggy,buggy,1,1,2,0.7219280948873623,25,0,206.0,1,3,15.5,2,991,608.5299543678408,699,2013-09-01 14:40:31+02:00
clean,clean,clean,clean,2,5,7,2.381367837020426,221,42,720.2857142857143,0,4,31.0,6,992,609.4273096861801,802,2013-09-01 16:55:02+02:00
buggy,buggy,buggy,buggy,1,1,2,0.9182958340544896,6,6,249.0,0,3,0.0,2,993,610.4130332446663,701,2013-09-01 17:13:42+02:00
clean,clean,clean,clean,3,3,4,1.0491896760472603,5,144,847.25,0,4,11.333333333333334,3,994,611.3548343896222,813,2013-09-01 18:29:37+02:00
buggy,buggy,buggy,buggy,2,6,10,2.554885920957853,250,232,539.4,0,4,16.0,7,995,612.1942882329122,805,2013-09-01 21:58:36+02:00
clean,clean,clean,clean,0,0,13,0.0,328,270,0.0,0,0,0.0,0,996,612.7190811616189,0,2013-09-02 08:16:20+02:00
buggy,buggy,clean,clean,1,2,4,1.7832547532764529,37,23,1255.5,0,4,0.0,4,997,613.6877731902904,704,2013-09-02 08:56:58+02:00
clean,clean,clean,clean,1,1,1,0.0,3,0,318.0,0,3,0.0,0,998,614.6362098847695,71,2013-09-02 10:03:44+02:00
clean,clean,clean,clean,1,1,1,0.0,5,3,1569.0,1,3,3.0,1,999,611.3123220246513,705,2013-09-06 07:51:27+02:00
clean,clean,clean,clean,1,1,2,0.8112781244591328,13,19,235.0,1,3,3.0,2,1000,612.3120034981383,706,2013-09-06 07:51:52+02:00
clean,clean,clean,clean,1,1,1,0.0,4,0,1571.0,0,3,0.0,1,1001,612.6935996284033,707,2013-09-06 21:19:40+02:00
buggy,buggy,buggy,buggy,2,2,2,0.8904916402194913,12,1,75.5,0,1,56.0,2,1002,613.6934207506098,713,2013-09-06 21:19:54+02:00
buggy,buggy,buggy,buggy,1,3,6,1.707169307802075,136,63,305.6666666666667,0,2,82.0,6,1003,612.8379719647689,709,2013-09-08 13:42:01+02:00
buggy,buggy,buggy,buggy,1,2,3,1.1221136771091087,21,15,691.3333333333334,0,3,47.333333333333336,3,1004,613.7923530830856,710,2013-09-08 14:41:37+02:00
clean,clean,clean,clean,1,2,2,0.5225593745369408,11,6,266.0,1,1,0.0,2,1005,614.7469732723883,711,2013-09-08 15:40:46+02:00
buggy,buggy,clean,clean,1,2,4,1.471767882483874,68,14,475.75,1,3,0.75,4,1006,614.6744174467311,712,2013-09-09 14:58:02+02:00
clean,clean,clean,clean,2,6,6,1.806497117922164,37,24,871.8333333333334,1,8,6.2,5,1007,614.8841835096205,815,2013-09-10 08:08:17+02:00
clean,clean,clean,clean,1,1,1,0.0,3,1,110.0,0,4,0.0,0,1008,615.31597379523,9,2013-09-10 20:28:59+02:00
clean,clean,clean,clean,1,1,1,0.0,7,0,112.0,0,4,0.0,0,1009,615.5598983006391,10,2013-09-11 12:54:24+02:00
clean,clean,clean,clean,1,1,1,0.0,2,0,1606.0,1,3,6.0,1,1010,610.2394101925532,714,2013-09-17 07:33:33+02:00
clean,clean,clean,clean,1,1,1,0.0,15,13,222.0,0,2,41.0,1,1011,611.2183676354874,715,2013-09-17 08:01:29+02:00
buggy,buggy,buggy,buggy,1,1,2,0.4566836315394428,48,4,214.5,1,1,44.5,2,1012,607.7844036467852,716,2013-09-21 10:38:34+02:00
buggy,buggy,buggy,clean,1,2,2,0.9517626756348312,32,3,922.0,0,4,7.5,2,1013,608.7842794033243,717,2013-09-21 10:38:44+02:00
clean,clean,clean,clean,1,1,1,0.0,5,1,152.0,1,1,111.0,1,1014,609.778661778605,718,2013-09-21 10:46:15+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,16,8,119.0,1,1,278.0,1,1015,610.7639893214935,719,2013-09-21 11:05:50+02:00
buggy,buggy,buggy,buggy,1,1,2,0.930586129131993,24,2,759.0,1,2,14.0,2,1016,611.6175968401867,720,2013-09-21 14:20:47+02:00
clean,clean,clean,clean,1,1,1,0.0,13,1,3024.0,0,3,0.0,1,1017,612.5967496403804,721,2013-09-21 14:48:29+02:00
clean,clean,clean,clean,2,2,2,0.3247477475036633,75,43,309.8181818181818,0,8,0.0,1,1018,613.4716838208808,824,2013-09-21 17:34:17+02:00
clean,clean,clean,clean,1,2,2,0.9709505944546686,8,2,890.5,1,3,7.0,2,1019,613.4528929452155,723,2013-09-22 16:04:11+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2013-09-23 22:51:37+02:00
buggy,buggy,buggy,buggy,2,3,3,0.8760396920143193,81,0,123.0,0,8,0.0,0,0,1.0,826,2013-09-23 22:51:37+02:00
buggy,buggy,buggy,buggy,2,2,2,0.9886994082884974,15,1,1562.5,0,3,2.0,1,1,1.999997970575372,827,2013-09-23 22:52:09+02:00
buggy,buggy,buggy,buggy,1,1,2,0.8904916402194913,10,3,1571.5,0,4,0.0,2,2,2.999997970575372,726,2013-09-23 22:52:09+02:00
buggy,buggy,buggy,buggy,1,1,2,0.6500224216483541,13,5,1575.0,0,4,0.0,2,3,3.999997970575372,727,2013-09-23 22:52:09+02:00
clean,clean,clean,clean,1,1,1,0.0,7,32,90.0,1,1,3.0,1,1020,611.5271702702136,728,2013-09-25 08:57:41+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,15.333333333333334,0,0,0.0,0,1021,611.4949730053529,0,2013-09-26 07:57:19+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,3,3,235.5,0,3,12.0,2,1021,612.4946360800842,729,2013-09-26 07:57:46+02:00
clean,clean,clean,clean,1,1,1,0.0,6,0,16.0,0,1,0.0,0,4,4.935796487771297,268,2013-09-28 16:48:48+02:00
buggy,buggy,buggy,buggy,1,1,2,0.8180773191416908,173,0,0.0,0,0,0.0,0,5,5.935754403901391,730,2013-09-28 16:52:34+02:00
buggy,buggy,buggy,buggy,1,1,1,0.0,53,17,77.0,0,1,4.0,1,6,6.934910283465692,731,2013-09-28 17:57:08+02:00
clean,clean,clean,clean,1,1,1,0.0,31,30,113.0,1,1,0.0,1,7,7.934705386011542,732,2013-09-28 18:10:49+02:00
clean,clean,clean,clean,1,1,2,0.5665095065529053,12,3,1597.5,0,4,2.0,2,8,8.932115322855388,733,2013-09-28 20:44:20+02:00
clean,clean,clean,clean,1,1,1,0.0,5,2,123.0,0,1,0.0,1,9,9.931308936646738,734,2013-09-28 21:27:18+02:00
clean,clean,clean,clean,1,1,2,0.9182958340544896,6,6,86.5,1,1,0.0,1,10,10.931260020753047,735,2013-09-28 21:29:40+02:00
clean,clean,clean,clean,1,1,1,0.0,5,0,126.0,0,1,0.0,1,11,11.931027165931685,736,2013-09-28 21:39:59+02:00
clean,clean,clean,clean,2,2,2,0.6665783579949205,20,3,837.5,0,9,8.0,1,1022,609.6815368865354,840,2013-09-29 21:11:38+02:00
clean,clean,clean,clean,2,2,2,0.1720369493531137,33,6,1722.0,0,9,1.0,1,1023,610.656005278238,841,2013-09-29 21:46:01+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,1617.0,1,3,7.0,1,1024,611.125051866301,739,2013-09-30 09:39:55+02:00
