buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,commit_date
clean,clean,clean,clean,1,4,4,1.637006894,102,83,754.0,0,3,8.666666667,2,15,15.66799809,27,2012-10-03 11:39:52+02:00
clean,clean,clean,clean,1,1,1,0.0,20,0,60.0,0,1,0.0,1,16,16.66445201,28,2012-10-03 10:51:02+01:00
clean,clean,clean,clean,1,1,1,0.0,0,1,80.0,0,1,0.0,1,17,17.66440637,29,2012-10-03 12:45:05+01:00
clean,clean,clean,clean,1,2,2,0.16232618,42,0,149.0,0,3,0.0,0,18,18.66387779,30,2012-10-03 12:46:28+01:00
clean,clean,clean,clean,0,0,5,0.0,163,83,0.0,0,0,0.0,0,9,8.822675251,0,2012-10-03 13:01:37+01:00
clean,clean,clean,clean,1,1,1,0.0,1,1,944.0,0,2,0.0,0,20,20.42836827,3,2012-10-03 06:24:16-07:00
clean,clean,clean,clean,0,0,5,0.0,163,83,0.0,0,0,0.0,0,21,21.42817759,0,2012-10-04 15:38:53+02:00
buggy,clean,clean,clean,1,5,6,2.241615016,88,20,378.1666667,0,3,4.666666667,3,19,19.60398059,31,2012-10-04 15:43:41+02:00
clean,buggy,buggy,buggy,0,0,2,0.0,2,2,0.0,1,0,0.0,0,10,9.771583276,0,2012-10-04 16:14:37+01:00
clean,clean,clean,clean,0,0,6,0.0,88,20,0.0,0,0,0.0,0,11,10.7641788,0,2012-10-05 05:00:55-07:00
clean,clean,clean,clean,0,0,2,0.0,2,2,0.0,0,0,0.0,0,22,22.08094824,0,2012-10-05 11:09:59-07:00
clean,clean,clean,clean,1,1,1,0.0,3,3,944.0,0,2,0.0,0,23,23.08069685,4,2012-10-10 12:56:19+02:00
clean,clean,clean,clean,1,2,3,0.287818576,135,202,251.3333333,1,3,7.5,2,20,20.23841416,32,2012-10-10 13:02:16+02:00
clean,buggy,buggy,buggy,1,2,2,0.266764988,41,3,1927.0,0,3,7.0,2,21,21.23055207,33,2012-10-11 09:28:55+01:00
buggy,buggy,buggy,buggy,1,2,2,0.081462027,56,43,884.0,0,3,0.0,1,22,22.22369778,34,2012-10-11 12:50:29+01:00
clean,buggy,buggy,buggy,0,0,5,0.0,210,226,0.0,0,0,0.0,0,12,11.58186367,0,2012-10-11 15:38:09+01:00
buggy,clean,clean,clean,1,10,14,3.306583238,124,30,495.8,0,3,14.11111111,8,24,23.9422025,35,2012-10-11 07:46:08-07:00
clean,buggy,buggy,buggy,0,0,5,0.0,210,226,0.0,0,0,0.0,0,25,24.94210533,0,2012-10-12 17:37:11+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,6.0,0,0,0.0,0,26,25.93737304,0,2012-10-12 17:39:19+02:00
clean,clean,clean,clean,0,0,0,0.0,0,0,755.0,0,0,0.0,0,26,26.74798561,0,2012-10-12 19:19:04+02:00
buggy,clean,clean,clean,1,3,3,0.310899106,53,57,206.0,0,3,7.0,2,26,27.74794433,36,2012-10-15 11:45:02+02:00
clean,buggy,buggy,buggy,1,1,1,0.0,13,30,297.0,0,2,0.0,0,27,28.74791898,37,2012-10-15 11:45:51+02:00
clean,clean,clean,clean,1,2,2,0.845350937,10,1,156.0,1,1,22.0,1,28,29.74706659,38,2012-10-15 11:46:20+02:00
buggy,clean,clean,clean,1,1,1,0.0,206,121,122.0,0,2,4.0,1,29,30.74023365,39,2012-10-15 12:02:01+02:00
clean,buggy,buggy,buggy,1,1,1,0.0,6,14,293.0,0,3,0.0,0,30,31.7401668,40,2012-10-15 14:03:31+02:00
clean,clean,clean,clean,0,0,21,0.0,372,213,0.0,1,0,0.0,0,13,12.45239586,0,2012-10-15 14:04:40+02:00
clean,clean,clean,clean,1,1,1,0.0,1,1,277.0,0,3,0.0,0,31,32.73594019,41,2012-10-15 05:49:52-07:00
